geo_name,geo_sumlevel,geo_id,pop_2013,pop_2014,pop_2015,pop_2016
"Roger Mills County, OK","county",05000US40129,3713,3743,3780,3732
"Rogers County, OK","county",05000US40131,87730,88444,89190,89970
"Seminole County, OK","county",05000US40133,25443,25460,25481,25403
"Sequoyah County, OK","county",05000US40135,41834,41720,41464,41344
"Stephens County, OK","county",05000US40137,44929,44900,44806,44631
"Texas County, OK","county",05000US40139,21157,21495,21588,21499
"Tillman County, OK","county",05000US40141,7898,7811,7715,7611
"Tulsa County, OK","county",05000US40143,609610,616128,623335,629823
"Wagoner County, OK","county",05000US40145,74077,74767,75391,76190
"Washington County, OK","county",05000US40147,51329,51564,51760,51892
"Washita County, OK","county",05000US40149,11631,11622,11649,11626
"Woods County, OK","county",05000US40151,8849,8958,9033,9125
"Woodward County, OK","county",05000US40153,20483,20697,20986,21111
"Baker County, OR","county",05000US41001,16055,16049,16052,16030
"Benton County, OR","county",05000US41003,85989,86034,86495,87455
"Clackamas County, OR","county",05000US41005,380532,384697,389438,394967
"Clatsop County, OR","county",05000US41007,37157,37236,37382,37660
"Columbia County, OR","county",05000US41009,49333,49325,49389,49645
"Coos County, OR","county",05000US41011,62753,62678,62775,62944
"Crook County, OR","county",05000US41013,20894,20798,20956,21334
"Curry County, OR","county",05000US41015,22361,22341,22338,22364
"Deschutes County, OR","county",05000US41017,160565,163141,166622,170813
"Douglas County, OR","county",05000US41019,107286,107156,107194,107375
"Gilliam County, OR","county",05000US41021,1915,1926,1883,1913
"Grant County, OR","county",05000US41023,7359,7325,7276,7227
"Harney County, OR","county",05000US41025,7314,7253,7229,7214
"Hood River County, OR","county",05000US41027,22427,22620,22749,22842
"Jackson County, OR","county",05000US41029,205117,206583,208363,210916
"Jefferson County, OR","county",05000US41031,21461,21830,22061,22305
"Josephine County, OR","county",05000US41033,82783,83021,83409,84063
"Klamath County, OR","county",05000US41035,66211,65985,65972,65946
"Lake County, OR","county",05000US41037,7862,7854,7842,7799
"Lane County, OR","county",05000US41039,353382,354764,357060,360273
"Lincoln County, OR","county",05000US41041,46070,46138,46347,46685
"Linn County, OR","county",05000US41043,117648,118270,118971,119862
"Malheur County, OR","county",05000US41045,30898,30740,30551,30474
"Marion County, OR","county",05000US41047,318441,320448,323259,326527
"Morrow County, OR","county",05000US41049,11218,11217,11204,11207
"Multnomah County, OR","county",05000US41051,747641,757371,768418,778193
"Polk County, OR","county",05000US41053,75930,76464,77264,78470
"Sherman County, OR","county",05000US41055,1865,1790,1795,1705
"Tillamook County, OR","county",05000US41057,25300,25334,25430,25552
"Umatilla County, OR","county",05000US41059,76306,76645,76738,76582
"Union County, OR","county",05000US41061,25741,25736,25745,25758
"Wallowa County, OR","county",05000US41063,6924,6893,6857,6836
"Wasco County, OR","county",05000US41065,25281,25387,25492,25657
"Washington County, OR","county",05000US41067,539608,547451,556210,564088
"Wheeler County, OR","county",05000US41069,1292,1357,1348,1369
"Yamhill County, OR","county",05000US41071,99802,100486,101119,102217
"Adams County, PA","county",05000US42001,101496,101566,101767,101759
"Allegheny County, PA","county",05000US42003,1226933,1229172,1231145,1230360
"Armstrong County, PA","county",05000US42005,68614,68343,67979,67512
"Beaver County, PA","county",05000US42007,170382,170124,169785,169205
"Bedford County, PA","county",05000US42009,49490,49332,49086,48852
"Berks County, PA","county",05000US42011,412078,413016,413965,414097
"Blair County, PA","county",05000US42013,126940,126708,126448,125917
"Bradford County, PA","county",05000US42015,62624,62510,62228,61808
"Bucks County, PA","county",05000US42017,625977,626205,626583,626220
"Butler County, PA","county",05000US42019,184535,185034,185689,185974
"Cambria County, PA","county",05000US42021,142448,140835,139381,137762
"Cameron County, PA","county",05000US42023,5000,4939,4869,4807
"Carbon County, PA","county",05000US42025,65074,64874,64634,64330
"Centre County, PA","county",05000US42027,154460,156240,157823,159178
"Chester County, PA","county",05000US42029,503075,506422,509797,512028
"Clarion County, PA","county",05000US42031,39720,39437,39454,38939
"Clearfield County, PA","county",05000US42033,81536,81472,81343,81170
"Clinton County, PA","county",05000US42035,39501,39611,39614,39536
"Columbia County, PA","county",05000US42037,67021,67089,66912,66772
"Crawford County, PA","county",05000US42039,88173,87801,87343,87027
"Cumberland County, PA","county",05000US42041,237449,239420,241427,243838
"Dauphin County, PA","county",05000US42043,269035,269946,271094,271962
"Delaware County, PA","county",05000US42045,559771,560775,561683,562316
"Elk County, PA","county",05000US42047,31799,31584,31370,31111
"Erie County, PA","county",05000US42049,280518,280132,279858,279133
"Fayette County, PA","county",05000US42051,136145,135376,134851,134229
"Forest County, PA","county",05000US42053,7696,7649,7581,7493
"Franklin County, PA","county",05000US42055,150594,151517,152285,152707
"Fulton County, PA","county",05000US42057,14779,14747,14694,14653
"Greene County, PA","county",05000US42059,38362,38171,37938,37669
"Huntingdon County, PA","county",05000US42061,45874,45950,45906,45844
"Indiana County, PA","county",05000US42063,88404,88301,87895,87491
"Jefferson County, PA","county",05000US42065,45015,44935,44756,44575
"Juniata County, PA","county",05000US42067,24737,24793,24829,24811
"Lackawanna County, PA","county",05000US42069,214275,214023,213459,213006
"Lancaster County, PA","county",05000US42071,523306,526839,530216,533110
"Lawrence County, PA","county",05000US42073,90374,89859,89162,88528
"Lebanon County, PA","county",05000US42075,134411,135184,135776,136950
"Lehigh County, PA","county",05000US42077,352068,354537,356756,358792
"Luzerne County, PA","county",05000US42079,320827,320392,320095,318917
"Lycoming County, PA","county",05000US42081,116604,116676,116656,116313
"McKean County, PA","county",05000US42083,43294,43024,42884,42609
"Mercer County, PA","county",05000US42085,116059,115739,115320,114598
"Mifflin County, PA","county",05000US42087,46698,46705,46675,46585
"Monroe County, PA","county",05000US42089,168947,168342,167881,167126
"Montgomery County, PA","county",05000US42091,804621,809372,812970,815876
"Montour County, PA","county",05000US42093,18379,18475,18508,18404
"Northampton County, PA","county",05000US42095,298439,299225,299616,300520
"Northumberland County, PA","county",05000US42097,94444,94294,94006,93590
"Perry County, PA","county",05000US42099,45808,45788,45677,45647
"Philadelphia County, PA","county",05000US42101,1536704,1546920,1555072,1559938
"Pike County, PA","county",05000US42103,57179,56883,56632,56210
"Potter County, PA","county",05000US42105,17487,17451,17377,17239
"Schuylkill County, PA","county",05000US42107,147700,147146,146360,145503
"Snyder County, PA","county",05000US42109,39711,39922,40046,40246
"Somerset County, PA","county",05000US42111,77341,77011,76617,76201
"Sullivan County, PA","county",05000US42113,6419,6400,6381,6302
"Susquehanna County, PA","county",05000US42115,42948,42708,42369,41832
"Tioga County, PA","county",05000US42117,42267,42358,42284,42031
"Union County, PA","county",05000US42119,44932,44955,44958,45178
"Venango County, PA","county",05000US42121,54590,54265,53906,53460
"Warren County, PA","county",05000US42123,41429,41218,40962,40649
"Washington County, PA","county",05000US42125,208047,208157,208226,208269
"Wayne County, PA","county",05000US42127,52212,51967,51642,51307
"Westmoreland County, PA","county",05000US42129,364090,362587,361251,359377
"Wyoming County, PA","county",05000US42131,28177,28229,28147,27975
"York County, PA","county",05000US42133,436339,438052,439660,440604
"Bristol County, RI","county",05000US44001,49426,49338,49176,49228
"Kent County, RI","county",05000US44003,165628,165253,164958,164886
"Newport County, RI","county",05000US44005,82545,82772,82663,82714
"Providence County, RI","county",05000US44007,627469,629280,630459,631344
"Washington County, RI","county",05000US44009,126627,126609,126405,126319
"Abbeville County, SC","county",05000US45001,25233,25100,24997,24951
"Aiken County, SC","county",05000US45003,161710,162991,163908,165146
"Allendale County, SC","county",05000US45005,10214,10027,9838,9589
"Anderson County, SC","county",05000US45007,188480,189763,191215,192709
"Bamberg County, SC","county",05000US45009,15814,15649,15432,15057
"Barnwell County, SC","county",05000US45011,22399,22287,22098,21917
"Beaufort County, SC","county",05000US45013,165354,168453,171420,175316
"Berkeley County, SC","county",05000US45015,184366,188835,193613,199081
"Calhoun County, SC","county",05000US45017,15109,15031,14958,14886
"Charleston County, SC","county",05000US45019,358736,365674,372904,380673
"Cherokee County, SC","county",05000US45021,55587,55707,55863,56274
"Chester County, SC","county",05000US45023,32879,32708,32556,32435
"Chesterfield County, SC","county",05000US45025,46452,46333,46192,46083
"Clarendon County, SC","county",05000US45027,34652,34439,34178,34056
"Colleton County, SC","county",05000US45029,38453,38247,38004,37884
"Darlington County, SC","county",05000US45031,68346,68161,67922,67689
"Dillon County, SC","county",05000US45033,31661,31529,31435,31273
"Dorchester County, SC","county",05000US45035,139802,142772,145715,148517
"Edgefield County, SC","county",05000US45037,26698,26573,26466,26388
"Fairfield County, SC","county",05000US45039,23589,23382,23108,23025
"Florence County, SC","county",05000US45041,137393,138058,138330,138575
"Georgetown County, SC","county",05000US45043,60280,60389,60572,60804
"Greenville County, SC","county",05000US45045,459857,467087,474903,482191
"Greenwood County, SC","county",05000US45047,69727,69708,69771,69881
"Hampton County, SC","county",05000US45049,20840,20670,20473,20296
"Horry County, SC","county",05000US45051,276688,283280,290730,300418
"Jasper County, SC","county",05000US45053,25408,26042,26549,27186
"Kershaw County, SC","county",05000US45055,61918,62342,62722,63090
"Lancaster County, SC","county",05000US45057,77946,79515,81263,83704
"Laurens County, SC","county",05000US45059,66457,66390,66389,66442
"Lee County, SC","county",05000US45061,18890,18708,18461,18189
"Lexington County, SC","county",05000US45063,266575,270263,273843,277702
"McCormick County, SC","county",05000US45065,10091,10003,9895,9806
"Marion County, SC","county",05000US45067,32695,32411,32167,31975
"Marlboro County, SC","county",05000US45069,28542,28294,27993,27702
"Newberry County, SC","county",05000US45071,37514,37593,37690,37750
"Oconee County, SC","county",05000US45073,74419,74656,74949,75375
"Orangeburg County, SC","county",05000US45075,91836,91262,90575,89731
"Pickens County, SC","county",05000US45077,119483,119577,120124,120722
"Richland County, SC","county",05000US45079,389708,393707,397899,401743
"Saluda County, SC","county",05000US45081,19895,19973,20000,20113
"Spartanburg County, SC","county",05000US45083,286789,288728,291240,294229
"Sumter County, SC","county",05000US45085,107645,107782,107777,107682
